business_id,sector,county,quarter,business_age_years,num_employees,payroll_cost_kes,owner_education_level,monthly_marketing_spend_kes,advertising_budget_kes,avg_daily_foot_traffic,online_presence_score,loan_amount_kes,interest_rate_pct,inflation_rate_pct,competitor_density,customer_satisfaction_score,monthly_revenue_kes
557,Hospitality,Other,Q1,7.7,9,203259.0,Secondary,27089.0,29706.0,24.8,91.6,0.0,16.94,6.74,7,3.7,1341262.0
558,Agriculture,Mombasa,Q2,7.7,6,221471.0,Diploma,17820.0,21352.0,31.4,84.6,0.0,15.13,7.34,4,4.4,3375327.0
559,Agriculture,Nairobi,Q4,7.1,7,163309.0,Certificate,17296.0,18576.0,80.4,43.3,0.0,19.21,7.48,5,4.1,2129384.0
560,Agriculture,Nairobi,Q1,4.4,11,340591.0,Bachelors,25260.0,23759.0,111.1,86.7,747511.0,14.24,7.29,5,5.0,4005818.0
561,Retail,Other,Q3,8.0,7,201262.0,Masters,71367.0,71333.0,85.0,34.9,827966.0,8.72,6.32,7,,2496788.0
562,Retail,Nairobi,Q3,1.9,15,392237.0,Secondary,31965.0,36168.0,35.8,50.7,0.0,16.6,6.4,8,3.9,5827314.0
563,Services,Kisumu,Q2,6.0,12,244165.0,Secondary,3873.0,4376.0,90.0,15.5,407099.0,12.05,7.16,9,3.7,2027738.0
564,Manufacturing,Nairobi,Q1,5.2,9,305809.0,Bachelors,5554.0,5694.0,36.4,58.2,525315.0,15.9,6.86,6,,2496788.0
565,Manufacturing,Mombasa,Q1,4.2,8,162774.0,Doctorate,31857.0,38049.0,79.6,48.5,0.0,8.19,7.09,5,4.0,4621844.0
566,Manufacturing,Other,Q2,6.1,10,187322.0,Bachelors,55473.0,56676.0,42.8,45.1,547183.0,14.62,7.0,8,3.5,3115822.0
567,Services,Kisumu,Q1,0.8,14,484267.0,Primary,12497.0,13584.0,60.5,51.4,46697.0,17.75,6.94,8,5.0,3788552.0
568,Retail,Other,Q1,2.4,5,205126.0,Secondary,30467.0,33049.0,45.6,42.3,442418.0,17.36,6.97,5,3.1,1032875.0
569,Hospitality,Nairobi,Q1,7.3,9,211384.0,Primary,56066.0,52902.0,92.1,55.9,0.0,14.7,6.91,8,3.4,3274277.0
570,Agriculture,Kisumu,Q1,5.1,17,578937.0,Bachelors,34180.0,35587.0,50.3,83.2,77595.0,15.34,6.66,7,2.7,2839748.0
571,Hospitality,Other,Q4,1.4,7,223066.0,Diploma,28222.0,35008.0,93.9,31.6,0.0,13.91,7.61,7,4.0,1994157.0
572,Services,Mombasa,Q3,5.0,10,288515.0,Diploma,20097.0,19619.0,11.5,74.0,0.0,14.55,6.68,6,2.6,4019741.0
573,Agriculture,Nairobi,Q1,3.4,10,361551.0,Diploma,22821.0,25104.0,114.5,59.7,0.0,17.51,6.89,5,3.7,2267360.0
574,Services,Other,Q3,10.4,13,337821.0,Secondary,43438.0,41598.0,35.6,63.2,312039.0,13.1,6.53,7,2.8,2703887.0
575,Services,Mombasa,Q1,2.0,11,342279.0,Diploma,47395.0,46229.0,151.0,54.3,97420.0,13.41,6.83,5,2.9,3070579.0
576,Agriculture,Kisumu,Q2,2.1,8,161845.0,Primary,46764.0,43811.0,52.6,39.2,0.0,10.45,7.09,9,3.1,895176.0
577,Technology,Other,Q1,6.7,9,199597.0,Diploma,14274.0,16063.0,,64.8,0.0,17.57,6.9,5,4.3,2742600.0
578,Agriculture,Nairobi,Q1,4.5,9,314424.0,Bachelors,1264.0,1239.0,18.4,66.4,137828.0,14.48,6.8,11,3.6,2762716.0
579,Services,Nairobi,Q1,4.4,8,233142.0,Diploma,18219.0,20978.0,123.7,37.4,394914.0,11.46,6.67,4,3.6,3964614.0
580,Hospitality,Nairobi,Q2,18.5,9,250398.0,Secondary,50685.0,51065.0,39.7,25.6,0.0,18.13,6.94,8,4.1,3467812.0
581,Agriculture,Mombasa,Q2,7.9,8,343759.0,Bachelors,82584.0,87559.0,123.1,56.9,0.0,15.18,6.99,9,3.2,1973733.0
582,Agriculture,Nairobi,Q2,4.0,9,375668.0,Bachelors,10517.0,11389.0,66.4,71.6,0.0,12.95,7.13,5,2.1,2792458.0
583,Retail,Nakuru,Q3,1.3,9,260510.0,Secondary,41770.0,38456.0,56.0,77.1,0.0,18.18,6.5,5,2.8,1336632.0
584,Hospitality,Nairobi,Q3,3.8,7,133050.0,Secondary,15166.0,16171.0,136.6,81.5,528153.0,14.23,6.53,8,3.5,1810159.0
585,Technology,Nakuru,Q3,1.9,8,218308.0,Diploma,67884.0,73179.0,,63.2,0.0,10.3,6.58,8,3.7,2500875.0
586,Manufacturing,Nairobi,Q3,2.5,10,229832.0,Secondary,50109.0,57185.0,157.3,49.2,0.0,18.39,6.41,10,4.1,4854280.0
587,Retail,Mombasa,Q3,2.6,10,290807.0,Secondary,33505.0,32608.0,57.6,55.0,181237.0,12.64,6.72,9,3.6,2170094.0
588,Hospitality,Nairobi,Q2,9.9,10,219971.0,Secondary,35403.0,34859.0,69.7,27.7,156545.0,24.99,7.06,2,4.5,3093441.0
589,Retail,Nakuru,Q1,1.5,11,218563.0,Secondary,62952.0,69421.0,74.5,40.0,9853.0,13.9,6.73,8,4.0,2214228.0
590,Retail,Mombasa,Q2,9.3,12,181329.0,Certificate,4295.0,4995.0,30.4,53.8,225871.0,8.88,7.17,7,2.6,1672258.0
591,Technology,Mombasa,Q1,6.9,6,164245.0,Diploma,24390.0,24454.0,,49.1,0.0,20.94,6.52,4,1.7,1579461.0
592,Hospitality,Other,Q4,6.8,7,95463.0,Secondary,9192.0,8743.0,39.6,57.0,275314.0,15.15,7.28,9,2.9,665642.0
593,Hospitality,Kisumu,Q2,2.4,4,98422.0,Bachelors,34943.0,35805.0,34.4,24.8,0.0,16.14,7.25,13,3.8,1862386.0
594,Agriculture,Nairobi,Q4,8.5,8,265208.0,Secondary,29763.0,28839.0,34.0,29.7,844218.0,16.55,7.14,1,4.0,6661200.0
595,Retail,Other,Q4,2.2,11,261728.0,Secondary,33452.0,36189.0,52.5,72.1,25432.0,10.97,7.57,6,3.6,1956107.0
596,Retail,Nairobi,Q2,12.6,9,201964.0,Secondary,7877.0,7590.0,139.8,36.7,0.0,8.39,7.33,5,3.8,5587864.0
597,Manufacturing,Nairobi,Q4,10.0,6,159058.0,Bachelors,55847.0,62986.0,42.9,40.1,764050.0,21.58,7.34,5,4.8,4447252.0
598,Manufacturing,Mombasa,Q2,14.0,11,237442.0,Masters,45067.0,48087.0,81.5,57.1,0.0,10.32,7.14,9,3.7,22571339.0
599,Technology,Nairobi,Q1,5.2,7,199274.0,Certificate,17750.0,20064.0,,34.5,382487.0,20.57,6.97,1,4.0,5174301.0
600,Manufacturing,Nairobi,Q1,4.5,7,151228.0,Primary,47625.0,40773.0,57.8,79.3,0.0,17.01,6.73,7,5.0,2991245.0
601,Agriculture,Eldoret,Q1,3.7,6,165955.0,Secondary,2191.0,1992.0,73.7,27.3,0.0,15.89,6.93,4,2.3,1075596.0
602,Services,Nairobi,Q4,18.3,6,142446.0,Secondary,9468.0,10921.0,146.0,55.0,699511.0,13.83,7.3,4,,2496788.0
603,Technology,Other,Q2,7.6,10,285994.0,Bachelors,25142.0,24952.0,,38.5,1445019.0,22.71,7.03,7,1.7,2244915.0
604,Services,Other,Q2,1.9,7,252842.0,Primary,20410.0,19036.0,84.6,58.4,0.0,13.11,6.98,8,3.0,1192736.0
605,Technology,Kisumu,Q2,11.7,14,395551.0,Masters,65625.0,67842.0,,44.1,338336.0,13.2,7.15,9,3.3,2717418.0
606,Services,Nakuru,Q2,4.4,7,229932.0,Diploma,42877.0,45852.0,154.7,54.5,96903.0,17.48,7.27,10,2.4,1587853.0
607,Services,Nakuru,Q4,0.4,9,194436.0,Diploma,75419.0,78237.0,52.8,81.9,0.0,13.17,7.37,3,3.6,5929542.0
608,Retail,Other,Q4,2.8,8,238501.0,Bachelors,6580.0,7155.0,48.4,39.9,351981.0,12.09,7.21,10,3.7,1569181.0
609,Services,Nairobi,Q1,10.0,11,294482.0,Primary,20254.0,21805.0,54.5,39.7,0.0,15.14,6.64,10,4.3,6883957.0
610,Hospitality,Nairobi,Q3,6.9,9,243219.0,Bachelors,8962.0,9611.0,95.4,48.1,229932.0,17.53,6.56,3,4.3,19362890.0
611,Agriculture,Kisumu,Q2,7.8,5,155904.0,Secondary,33624.0,38932.0,78.4,87.4,0.0,21.34,7.38,7,3.8,2575383.0
612,Manufacturing,Kisumu,Q1,11.6,6,159149.0,Bachelors,6601.0,6923.0,36.7,53.0,0.0,22.0,6.86,4,4.6,1922794.0
613,Technology,Nairobi,Q4,1.1,11,309380.0,Diploma,30286.0,31695.0,,82.2,18030.0,9.6,7.34,4,4.2,3571107.0
614,Technology,Kisumu,Q1,2.9,13,343418.0,Primary,13528.0,15074.0,,51.1,0.0,18.67,6.91,5,3.4,3673606.0
615,Hospitality,Nairobi,Q1,5.3,10,273198.0,Bachelors,48075.0,52604.0,43.1,81.2,256309.0,12.18,6.76,9,3.8,3048061.0
616,Services,Other,Q1,10.2,8,224285.0,Primary,25353.0,24789.0,82.1,64.0,117820.0,12.34,6.74,4,3.2,1581286.0
617,Services,Nairobi,Q2,2.2,9,213989.0,Secondary,5327.0,5554.0,115.6,67.2,0.0,13.61,6.96,6,2.7,2673660.0
618,Hospitality,Nairobi,Q3,4.0,6,221343.0,Bachelors,53607.0,58166.0,56.4,23.4,0.0,13.4,6.71,4,4.0,2983308.0
619,Retail,Nairobi,Q2,5.0,6,275092.0,Certificate,54225.0,54391.0,18.8,20.1,0.0,11.91,6.72,4,2.5,4277621.0
620,Retail,Nairobi,Q1,2.8,10,223117.0,Bachelors,46183.0,46500.0,62.8,78.5,0.0,8.0,6.92,8,3.6,3859046.0
621,Services,Nairobi,Q1,5.0,11,312238.0,Diploma,17472.0,16400.0,54.3,78.3,149132.0,19.96,6.73,6,1.9,2732562.0
622,Agriculture,Nairobi,Q4,4.5,8,262661.0,Diploma,39565.0,32418.0,14.9,100.0,0.0,18.21,7.34,11,3.8,2982819.0
623,Technology,Nairobi,Q4,3.4,7,188134.0,Secondary,57649.0,58806.0,,22.3,0.0,15.28,7.65,11,3.1,1363010.0
624,Agriculture,Nairobi,Q4,8.5,11,245129.0,Secondary,23366.0,24772.0,31.6,65.7,545450.0,12.24,7.29,5,4.2,1997898.0
625,Technology,Mombasa,Q3,7.5,8,295517.0,Masters,24237.0,23324.0,,32.5,553968.0,19.29,6.4,3,3.5,1669453.0
626,Hospitality,Mombasa,Q3,8.7,14,453680.0,Secondary,28055.0,32550.0,136.1,38.7,213011.0,15.13,6.48,8,3.6,969674.0
627,Services,Nairobi,Q4,9.2,10,282000.0,Diploma,46671.0,45096.0,86.5,44.0,874416.0,13.5,7.46,5,3.7,4156417.0
628,Retail,Nairobi,Q3,13.5,3,107762.0,Secondary,31243.0,35086.0,60.4,63.4,0.0,10.08,6.43,6,3.2,2032076.0
629,Agriculture,Nairobi,Q2,1.4,10,305584.0,Secondary,41576.0,45047.0,52.5,40.4,239245.0,17.06,6.86,6,3.2,1659326.0
630,Services,Nairobi,Q2,1.5,7,192530.0,Diploma,22434.0,27461.0,110.7,55.7,0.0,14.27,6.97,8,3.2,3537435.0
631,Technology,Nairobi,Q2,8.0,4,85016.0,Bachelors,21992.0,24042.0,,73.3,0.0,16.17,7.29,11,3.6,1955438.0
632,Services,Eldoret,Q1,3.6,5,129522.0,Bachelors,42678.0,39874.0,64.7,79.8,0.0,15.88,6.81,6,3.3,2715867.0
633,Retail,Other,Q1,3.3,7,246280.0,Bachelors,15499.0,17581.0,76.8,70.2,0.0,17.37,6.87,9,4.1,1072626.0
634,Hospitality,Other,Q3,2.9,8,253829.0,Secondary,10677.0,12661.0,153.7,64.9,0.0,16.03,6.46,4,2.3,974152.0
635,Retail,Kisumu,Q4,8.9,7,204795.0,Certificate,14884.0,13518.0,20.8,51.9,91010.0,14.36,7.3,6,2.5,3461007.0
636,Retail,Kisumu,Q1,17.5,8,314713.0,Primary,21212.0,23357.0,44.0,42.5,0.0,17.11,7.05,4,5.0,3101315.0
637,Manufacturing,Nairobi,Q1,9.2,12,318703.0,Bachelors,26642.0,29807.0,26.5,66.9,0.0,18.38,6.77,1,3.4,8011929.0
638,Manufacturing,Eldoret,Q1,3.5,5,164675.0,Secondary,17550.0,18129.0,85.0,31.9,0.0,20.29,6.73,6,2.9,3350292.0
639,Services,Eldoret,Q4,8.6,11,303475.0,Diploma,19220.0,16457.0,21.3,57.6,0.0,11.75,7.56,4,3.7,2170960.0
640,Services,Other,Q2,1.5,15,592009.0,Secondary,34750.0,35665.0,39.4,31.3,173107.0,18.9,6.99,8,4.3,1281129.0
641,Services,Other,Q2,4.3,8,264147.0,Bachelors,13396.0,13444.0,72.7,54.1,0.0,10.26,7.01,6,4.2,920775.0
642,Services,Mombasa,Q1,1.1,8,204563.0,Bachelors,45618.0,53482.0,101.6,31.8,0.0,18.59,6.8,3,3.1,2568638.0
643,Retail,Eldoret,Q4,3.6,9,225817.0,Bachelors,11920.0,12431.0,62.4,46.2,248330.0,13.45,7.4,6,3.3,2237130.0
644,Retail,Other,Q2,5.7,8,217501.0,Primary,26112.0,26556.0,39.9,40.1,0.0,18.03,7.14,6,3.4,1857101.0
645,Manufacturing,Nairobi,Q4,19.6,7,156444.0,Doctorate,24816.0,24892.0,53.9,37.5,0.0,20.12,7.71,6,3.9,11052591.0
646,Services,Other,Q3,10.8,12,238111.0,Secondary,65309.0,70276.0,52.2,53.1,0.0,16.07,6.55,4,3.7,1883251.0
647,Retail,Nairobi,Q1,1.1,15,451864.0,Secondary,22706.0,23945.0,109.6,1.7,0.0,15.35,6.44,7,3.0,4417306.0
648,Agriculture,Other,Q4,1.2,9,221825.0,Secondary,50219.0,49556.0,42.7,15.3,0.0,15.19,7.45,5,3.3,994905.0
649,Manufacturing,Eldoret,Q3,2.8,10,254647.0,Secondary,42750.0,45790.0,105.8,72.7,0.0,13.99,6.51,7,3.5,3135442.0
650,Retail,Nairobi,Q3,15.1,8,213309.0,Diploma,16648.0,16738.0,61.6,58.2,208512.0,19.1,6.51,4,4.9,5093520.0
651,Hospitality,Nakuru,Q1,1.1,5,141242.0,Secondary,61494.0,51816.0,120.9,39.1,83562.0,15.16,6.84,11,3.6,1166693.0
652,Services,Nairobi,Q4,2.9,5,133187.0,Certificate,17351.0,19146.0,69.6,76.4,458038.0,8.54,7.4,5,5.0,1968544.0
653,Manufacturing,Eldoret,Q4,2.9,7,272837.0,Diploma,20558.0,22528.0,46.0,40.9,48903.0,18.33,7.39,10,3.5,2005924.0
654,Retail,Eldoret,Q2,6.7,7,224669.0,Bachelors,36789.0,39216.0,119.6,42.2,0.0,18.16,7.19,12,2.4,1471906.0
655,Services,Kisumu,Q1,8.8,11,420322.0,Diploma,19000.0,19278.0,195.0,37.8,0.0,15.64,6.72,5,4.0,2970086.0
656,Hospitality,Other,Q4,7.5,10,251694.0,Diploma,6786.0,7087.0,72.4,96.9,232105.0,12.98,7.26,5,4.5,2017153.0
657,Services,Nairobi,Q4,6.0,10,326405.0,Secondary,20834.0,23241.0,110.3,60.2,617232.0,11.79,7.85,6,4.1,2994865.0
658,Hospitality,Nairobi,Q3,1.4,12,312727.0,Bachelors,20555.0,20544.0,70.6,59.3,0.0,12.99,6.39,6,3.9,1706799.0
659,Agriculture,Mombasa,Q3,5.4,9,225225.0,Primary,11255.0,12592.0,41.7,65.3,501000.0,16.14,6.52,4,3.4,572621.0
660,Hospitality,Nairobi,Q1,11.8,8,315195.0,Secondary,25875.0,24116.0,123.8,14.2,701124.0,9.6,6.58,6,3.5,4298843.0
661,Retail,Mombasa,Q1,14.4,15,364264.0,Primary,26320.0,27991.0,29.4,41.9,0.0,16.86,6.82,4,1.8,4331312.0
662,Services,Nairobi,Q4,6.5,8,119933.0,Diploma,34916.0,36734.0,26.6,65.0,0.0,15.73,7.26,5,4.4,1447063.0
663,Retail,Mombasa,Q2,1.1,11,251810.0,Certificate,9462.0,10694.0,124.7,54.9,334275.0,19.62,7.03,6,3.4,2428184.0
664,Retail,Mombasa,Q2,6.6,9,135349.0,Diploma,10011.0,9775.0,55.2,100.0,84832.0,17.74,7.26,8,4.6,3599564.0
665,Hospitality,Other,Q3,4.5,8,172557.0,Secondary,46664.0,45974.0,32.0,43.2,382528.0,13.19,6.57,8,3.3,905612.0
666,Manufacturing,Nairobi,Q1,1.3,7,148168.0,Certificate,11663.0,10945.0,157.8,75.8,243393.0,10.09,6.89,5,3.7,4494024.0
667,Services,Other,Q1,2.1,10,285051.0,Certificate,31782.0,31930.0,98.4,72.7,809444.0,12.87,6.53,11,4.7,3187618.0
668,Technology,Mombasa,Q1,2.4,5,83158.0,Primary,22039.0,23591.0,,58.1,428025.0,19.92,7.08,6,4.8,2513585.0
669,Hospitality,Nairobi,Q2,8.0,11,414435.0,Certificate,14103.0,12780.0,80.5,62.1,64927.0,16.44,6.92,2,4.4,6796577.0
670,Hospitality,Kisumu,Q2,14.0,4,63333.0,Diploma,64743.0,65686.0,75.0,48.6,289081.0,17.41,7.33,4,2.2,3550276.0
671,Retail,Mombasa,Q1,7.2,10,283049.0,Diploma,26622.0,29253.0,97.5,11.6,0.0,13.49,6.95,4,,2496788.0
672,Agriculture,Nairobi,Q2,8.2,6,156991.0,Primary,15961.0,16628.0,60.9,62.7,239320.0,17.05,7.19,2,4.3,2416574.0
673,Technology,Kisumu,Q2,4.7,11,319050.0,Diploma,5484.0,5791.0,,64.4,1098104.0,10.64,6.97,7,3.1,2219648.0
674,Manufacturing,Nairobi,Q3,3.2,9,266480.0,Secondary,40682.0,37815.0,72.0,67.9,414659.0,18.49,6.52,11,3.8,5846753.0
675,Agriculture,Mombasa,Q3,7.3,9,309079.0,Primary,11569.0,12054.0,15.8,56.4,87970.0,11.8,6.43,7,3.9,1631173.0
676,Hospitality,Kisumu,Q4,6.1,7,191766.0,Secondary,61024.0,64216.0,47.7,76.3,0.0,9.18,7.4,9,3.9,2047973.0
677,Technology,Mombasa,Q4,2.6,7,168795.0,Certificate,24434.0,25335.0,,35.9,103078.0,22.74,7.36,7,2.9,866699.0
678,Agriculture,Other,Q2,5.8,9,282013.0,Secondary,122134.0,129734.0,26.1,87.3,0.0,15.93,6.79,5,4.5,3012789.0
679,Retail,Nairobi,Q4,5.0,10,339922.0,Diploma,20534.0,21053.0,72.0,33.3,0.0,15.84,7.57,7,3.3,3103859.0
680,Hospitality,Other,Q3,3.9,4,122274.0,Secondary,11160.0,11311.0,55.3,52.6,306908.0,9.52,6.49,5,4.2,890186.0
681,Retail,Eldoret,Q1,3.1,17,494777.0,Bachelors,27017.0,26120.0,159.5,70.0,0.0,17.49,6.73,12,3.5,3944642.0
682,Retail,Other,Q2,6.5,8,253177.0,Secondary,15430.0,17405.0,104.4,43.7,461260.0,18.34,7.02,4,5.0,1755859.0
683,Retail,Other,Q3,3.3,17,468204.0,Diploma,2894.0,2755.0,27.1,71.5,165274.0,14.86,6.55,4,4.9,1234382.0
684,Hospitality,Nairobi,Q4,17.6,9,286553.0,Bachelors,48022.0,51030.0,94.5,47.5,166693.0,18.35,7.27,9,5.0,10282235.0
685,Manufacturing,Kisumu,Q2,7.0,4,167683.0,Certificate,32370.0,38684.0,54.6,57.6,0.0,19.25,6.76,5,5.0,1379668.0
686,Hospitality,Nairobi,Q1,6.6,6,155698.0,Primary,13093.0,14902.0,68.3,51.0,0.0,17.18,6.86,7,3.6,2153538.0
687,Hospitality,Other,Q1,4.4,9,217409.0,Diploma,9362.0,10212.0,55.0,42.3,0.0,8.57,6.88,7,3.3,1402511.0
688,Technology,Kisumu,Q1,3.7,6,143361.0,Doctorate,10448.0,11179.0,,100.0,0.0,11.81,6.77,4,2.8,1302690.0
689,Services,Nairobi,Q3,0.8,10,325381.0,Masters,25969.0,27002.0,154.9,36.5,0.0,20.9,6.33,4,3.9,3559077.0
690,Agriculture,Other,Q3,2.7,11,169239.0,Secondary,90016.0,88026.0,42.5,4.7,283195.0,15.76,6.51,8,3.7,1046521.0
691,Hospitality,Nairobi,Q2,1.1,9,223493.0,Bachelors,21752.0,22398.0,120.8,37.3,0.0,15.78,6.88,6,3.7,4779505.0
692,Services,Kisumu,Q3,1.1,9,312046.0,Secondary,5175.0,5672.0,46.9,57.9,56809.0,12.84,6.35,3,3.0,2020558.0
693,Retail,Eldoret,Q4,1.8,10,226231.0,Secondary,11460.0,12390.0,40.9,46.7,0.0,13.46,7.29,4,4.0,1806884.0
694,Hospitality,Nairobi,Q4,11.0,7,195422.0,Diploma,28408.0,31621.0,72.1,77.4,266042.0,19.32,7.53,3,3.4,1582651.0
695,Technology,Kisumu,Q1,11.0,11,449034.0,Diploma,13398.0,15375.0,,76.6,304489.0,20.3,6.75,13,3.3,2167239.0
696,Agriculture,Other,Q3,2.8,5,168845.0,Diploma,7842.0,8134.0,36.5,48.0,20207.0,18.05,6.43,5,3.8,787091.0
697,Services,Nairobi,Q4,1.4,8,121271.0,Bachelors,22324.0,23783.0,21.9,18.0,19087.0,17.27,7.69,4,3.6,3203971.0
698,Agriculture,Kisumu,Q4,3.6,11,209763.0,Secondary,11422.0,10258.0,68.3,26.8,0.0,17.51,7.45,4,2.6,1402189.0
699,Manufacturing,Nairobi,Q2,7.9,7,185720.0,Diploma,29660.0,36497.0,36.5,54.3,83369.0,15.27,7.15,16,3.1,3652464.0
700,Hospitality,Nakuru,Q2,9.6,10,242429.0,Certificate,30260.0,30772.0,57.4,20.6,108964.0,11.65,7.04,7,4.1,3562065.0
701,Retail,Nairobi,Q4,5.7,8,245240.0,Primary,37341.0,41155.0,127.6,46.9,0.0,10.96,7.31,5,3.7,5638008.0
702,Hospitality,Other,Q1,6.5,4,103631.0,Certificate,42043.0,42751.0,59.9,86.3,0.0,19.71,6.47,9,2.1,2246022.0
703,Retail,Other,Q3,6.0,15,519208.0,Masters,12774.0,12965.0,21.1,62.5,0.0,15.39,6.65,10,4.3,2934340.0
704,Services,Nairobi,Q1,1.1,9,185055.0,Certificate,47429.0,48901.0,119.4,56.0,0.0,17.03,6.87,3,3.7,2768047.0
705,Hospitality,Nairobi,Q4,1.5,7,193514.0,Secondary,18807.0,17874.0,87.4,32.1,491834.0,16.17,7.37,4,2.9,2060723.0
706,Agriculture,Kisumu,Q1,14.4,8,246454.0,Diploma,3807.0,3242.0,108.5,59.0,87430.0,16.34,6.78,7,3.2,2201690.0
707,Services,Nakuru,Q1,5.7,5,135671.0,Masters,43689.0,49926.0,65.4,49.3,378152.0,16.6,6.91,8,3.8,3128300.0
708,Services,Mombasa,Q2,0.6,10,283078.0,Bachelors,64095.0,70098.0,65.1,60.3,419335.0,17.73,6.87,6,1.9,1909894.0
709,Hospitality,Nairobi,Q1,6.7,9,114402.0,Diploma,21306.0,20810.0,201.8,71.0,34804.0,13.04,6.71,5,4.0,5549685.0
710,Agriculture,Nairobi,Q2,2.3,12,344578.0,Certificate,49233.0,53475.0,87.8,74.8,0.0,19.28,6.93,6,4.5,3360245.0
711,Technology,Other,Q2,10.1,8,203347.0,Diploma,22585.0,25203.0,,57.8,434949.0,13.14,7.37,3,4.4,2756222.0
712,Manufacturing,Mombasa,Q2,9.4,12,371931.0,Bachelors,15626.0,15541.0,295.1,66.3,0.0,16.27,7.23,10,4.6,3643839.0
713,Services,Other,Q3,7.7,14,478162.0,Bachelors,22869.0,24766.0,198.4,43.7,0.0,11.71,6.17,8,3.1,2403575.0
714,Technology,Mombasa,Q3,5.7,7,204409.0,Bachelors,24792.0,28028.0,,79.9,261519.0,14.97,6.27,7,4.5,3670140.0
715,Services,Other,Q4,11.7,10,297895.0,Certificate,28497.0,26643.0,35.5,35.5,164734.0,13.39,7.38,6,3.9,2120489.0
716,Retail,Nairobi,Q2,12.5,6,221363.0,Secondary,19590.0,21405.0,26.5,50.4,54296.0,15.58,7.03,5,3.0,1244304.0
717,Agriculture,Nairobi,Q3,2.4,8,292768.0,Diploma,42381.0,45735.0,64.5,82.2,0.0,17.85,6.3,5,4.1,1938296.0
718,Retail,Other,Q3,7.6,11,319345.0,Secondary,35947.0,43152.0,224.0,44.4,140751.0,15.74,6.79,4,4.0,2889888.0
719,Manufacturing,Other,Q1,3.2,6,240376.0,Primary,10431.0,11417.0,5.6,25.5,0.0,21.77,6.85,4,4.9,1870700.0
720,Technology,Nairobi,Q3,2.1,9,213802.0,Certificate,16628.0,16913.0,,46.0,18061.0,18.05,6.57,8,4.7,2247108.0
721,Agriculture,Mombasa,Q4,12.5,8,176135.0,Diploma,40777.0,41853.0,65.3,85.6,0.0,14.77,7.3,9,3.1,2833419.0
722,Hospitality,Mombasa,Q2,8.4,11,306238.0,Bachelors,22189.0,26890.0,33.3,5.0,210540.0,15.22,7.21,7,,18766424.0
723,Retail,Mombasa,Q1,6.0,12,304587.0,Bachelors,13463.0,13754.0,56.0,57.3,381441.0,16.71,6.74,5,4.0,3278449.0
724,Technology,Nairobi,Q2,2.6,15,201991.0,Bachelors,21605.0,23698.0,,41.1,663849.0,17.75,7.06,4,3.9,4116041.0
725,Retail,Other,Q2,12.7,4,105164.0,Bachelors,6425.0,6623.0,24.7,51.3,0.0,11.55,7.19,6,3.5,1528107.0
726,Retail,Nairobi,Q3,2.3,12,362078.0,Bachelors,58289.0,66245.0,106.6,47.3,467597.0,17.54,6.26,6,5.0,4038876.0
727,Retail,Nakuru,Q4,1.9,7,190955.0,Primary,25448.0,29022.0,56.5,76.1,0.0,11.63,7.64,6,3.2,2340510.0
728,Retail,Nairobi,Q3,5.0,11,281697.0,Diploma,15403.0,16146.0,31.4,56.2,47003.0,17.23,6.53,6,5.0,4519705.0
729,Hospitality,Nairobi,Q1,7.9,7,210928.0,Secondary,6118.0,6224.0,65.9,77.2,0.0,19.02,6.99,10,2.6,1786093.0
730,Agriculture,Nakuru,Q2,3.8,13,395732.0,Primary,78061.0,79275.0,104.4,83.3,0.0,16.46,6.94,3,3.4,1672983.0
731,Hospitality,Nairobi,Q3,30.0,12,377785.0,Secondary,5550.0,5061.0,62.3,55.7,332989.0,8.06,6.36,3,4.3,4257706.0
732,Retail,Nakuru,Q2,5.6,10,234267.0,Bachelors,33320.0,35254.0,33.6,47.1,332650.0,9.8,6.93,7,2.9,1463046.0
733,Retail,Nairobi,Q3,3.1,8,241556.0,Bachelors,19678.0,20788.0,73.5,63.3,0.0,17.3,6.54,6,3.1,2349417.0
734,Hospitality,Other,Q3,3.4,8,179930.0,Masters,21610.0,21280.0,190.5,67.5,209125.0,8.0,6.51,2,4.1,2822137.0
735,Retail,Eldoret,Q2,15.4,9,225683.0,Masters,23625.0,21339.0,45.3,29.6,40371.0,17.45,7.03,6,2.3,1603318.0
736,Manufacturing,Other,Q3,4.6,3,104264.0,Bachelors,15979.0,17041.0,37.1,60.2,561355.0,18.65,6.35,7,4.6,990509.0
737,Retail,Nairobi,Q2,12.2,10,231702.0,Secondary,24942.0,26852.0,50.0,49.4,0.0,19.13,6.91,3,4.9,5085262.0
738,Hospitality,Nairobi,Q1,1.0,11,260060.0,Bachelors,27809.0,30078.0,38.9,45.8,164301.0,14.73,6.79,5,4.9,5522307.0
739,Hospitality,Mombasa,Q2,10.2,9,182359.0,Bachelors,38957.0,37820.0,40.0,39.8,0.0,16.9,7.03,5,4.0,4909449.0
740,Hospitality,Kisumu,Q2,2.7,10,212937.0,Bachelors,36024.0,38969.0,29.0,41.2,176184.0,16.17,7.0,4,3.4,1113484.0
741,Retail,Nairobi,Q1,8.6,8,236317.0,Secondary,10585.0,10963.0,118.0,82.6,68782.0,10.79,7.03,7,3.4,3926677.0
742,Retail,Nairobi,Q4,2.6,5,165240.0,Secondary,12533.0,14026.0,99.0,47.0,458422.0,17.88,7.39,7,3.9,2807793.0
