Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Predicted_Order_Profit
892,CA-2020-133256,26-06-20,27-06-20,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",111.54,1,2.043,0,Online,10.055439422473302
5628,CA-2020-148810,26-06-20,01-07-20,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,106.872,6,4.6818,0,Cards,10.055439422473302
8734,CA-2020-116988,27-06-20,29-06-20,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,166.3,3,40.416,0,Cards,1.9701198019801984
2957,CA-2020-123638,27-06-20,04-07-20,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",228.646,3,31.941,0,COD,40.282084165232334
8735,CA-2020-116988,27-06-20,29-06-20,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,LogitechÊP710e Mobile Speakerphone,1297.45,5,244.6155,0,COD,173.58531363636368
6145,CA-2020-151190,27-06-20,01-07-20,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",129.07,3,9.2322,0,Online,10.055439422473302
8733,CA-2020-116988,27-06-20,29-06-20,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,120.44,3,9.3312,0,COD,1.9701198019801984
4709,CA-2020-138149,29-06-20,30-06-20,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",172.71,3,39.213,0,COD,40.282084165232334
9625,CA-2020-137449,29-06-20,30-06-20,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,329.314,3,-39.5118,0,COD,-32.933
2685,CA-2020-137085,29-06-20,06-07-20,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,339.552,9,101.5794,1,Online,40.282084165232334
1160,CA-2020-147039,29-06-20,04-07-20,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,Central,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",401.94,3,90.735,0,Online,40.282084165232334
9626,CA-2020-137449,29-06-20,30-06-20,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,424.9992,3,-96.4704,0,Online,1.9701198019801984
5733,CA-2020-143574,29-06-20,02-07-20,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",672.82,9,185.2578,0,COD,119.38541351351356
4708,CA-2020-138149,29-06-20,30-06-20,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,943.92,5,302.373,0,COD,119.38541351351356
555,CA-2020-100650,29-06-20,03-07-20,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1307.78,2,310.9872,0,COD,119.38541351351356
4710,CA-2020-138149,29-06-20,30-06-20,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,88.68,2,3.0368,0,COD,10.055439422473302
9624,CA-2020-137449,29-06-20,30-06-20,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,123.392,2,-54.5496,0,Online,1.9701198019801984
5735,CA-2020-143574,29-06-20,02-07-20,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",88.16,2,8.5544,0,COD,10.055439422473302
3573,US-2020-126081,29-06-20,04-07-20,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,Central,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,88.184,1,1.8144,0,COD,1.9701198019801984
1161,CA-2020-147039,29-06-20,04-07-20,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,111.54,2,5.77,0,COD,10.055439422473302
5734,CA-2020-143574,29-06-20,02-07-20,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,157.69,3,7.9794,0,Online,10.055439422473302
4711,CA-2020-138149,29-06-20,30-06-20,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,164.31,3,22.4316,0,Online,40.282084165232334
395,CA-2020-102946,30-06-20,05-07-20,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,117.792,3,25.5798,0,Online,10.055439422473302
8118,US-2020-113201,30-06-20,05-07-20,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,216.95,5,100.4255,0,Online,40.282084165232334
2587,CA-2020-131695,30-06-20,06-07-20,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,281.57,7,67.1139,0,COD,40.282084165232334
8039,CA-2020-109393,30-06-20,02-07-20,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",484.999,3,5.1294,0,Online,119.38541351351356
5158,CA-2020-163006,30-06-20,04-07-20,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,579.058,3,-178.8468,0,Online,119.38541351351356
5157,CA-2020-163006,30-06-20,04-07-20,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1033.584,2,125.198,0,COD,285.4475722891566
1563,US-2020-102890,30-06-20,30-06-20,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1063.63,5,-295.9785,0,COD,-194.8181409090909
8275,CA-2020-164112,30-06-20,04-07-20,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1130.42,7,282.2092,0,Online,119.38541351351356
2588,CA-2020-131695,30-06-20,06-07-20,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",84.23,1,9.7812,0,COD,10.055439422473302
5618,CA-2020-125745,30-06-20,04-07-20,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,108.52,2,5.368,0,COD,1.9701198019801984
5159,CA-2020-163006,30-06-20,04-07-20,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",109.224,2,-10.3124,0,COD,10.055439422473302
3397,US-2020-148362,01-07-20,08-07-20,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,185.99,1,78.1954,0,COD,40.282084165232334
3396,US-2020-148362,01-07-20,08-07-20,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",475.92,4,13.3176,0,COD,119.38541351351356
3398,US-2020-148362,01-07-20,08-07-20,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,134.92,4,12.4416,0,COD,10.055439422473302
7696,CA-2020-107958,02-07-20,05-07-20,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",207.96,5,59.4355,0,COD,1.9701198019801984
7697,CA-2020-107958,02-07-20,05-07-20,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,112.232,4,-8.1096,0,COD,1.9701198019801984
6153,CA-2020-139437,03-07-20,08-07-20,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,100.92,4,0.8792,0,Online,10.055439422473302
8577,CA-2020-106747,03-07-20,04-07-20,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,150.3,1,26.598,0,COD,10.055439422473302
4296,CA-2020-169124,03-07-20,10-07-20,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",172.39,3,54.3438,0,Online,40.282084165232334
1673,CA-2020-111647,03-07-20,07-07-20,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,186.968,4,62.988,0,COD,1.9701198019801984
3429,US-2020-111024,03-07-20,06-07-20,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",236.148,2,-103.9882,0,COD,-32.933
1912,CA-2020-121503,03-07-20,06-07-20,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,297.896,7,92.4399,0,COD,1.9701198019801984
3663,US-2020-129777,03-07-20,09-07-20,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",308.9,10,93.204,0,COD,40.282084165232334
1305,US-2020-126179,03-07-20,07-07-20,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,323.97,3,77.7519,0,COD,40.282084165232334
2437,CA-2020-140053,03-07-20,10-07-20,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",592.85,9,114.6285,1,Online,119.38541351351356
1913,CA-2020-121503,03-07-20,06-07-20,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,607.132,3,49.761,0,COD,-28.45991717171715
3571,CA-2020-168109,03-07-20,03-07-20,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1729.8,4,742.632,0,Online,629.0881238095238
3570,CA-2020-168109,03-07-20,03-07-20,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2443.2,6,209.58,0,COD,353.64370499999995
1394,CA-2020-124828,03-07-20,04-07-20,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,78.552,3,1.5522,0,COD,1.9701198019801984
3572,CA-2020-168109,03-07-20,03-07-20,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",111.992,1,2.6973,0,Online,1.9701198019801984
3428,US-2020-111024,03-07-20,06-07-20,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",132.896,4,11.1024,0,COD,1.9701198019801984
3664,US-2020-129777,03-07-20,09-07-20,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,113.56,2,11.5432,0,COD,10.055439422473302
1304,US-2020-126179,03-07-20,07-07-20,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",124.99,1,5.5177,0,COD,10.055439422473302
7870,US-2020-166233,03-07-20,09-07-20,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002167,Technology,Accessories,ImationÊ8gb Micro Traveldrive Usb 2.0ÊFlash Drive,152.0,2,-2.7,0,COD,1.9701198019801984
3430,US-2020-111024,03-07-20,06-07-20,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",138.96,6,11.223,0,COD,1.9701198019801984
3569,CA-2020-168109,03-07-20,03-07-20,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,144.98,2,26.3912,0,Online,1.9701198019801984
4230,CA-2020-100223,05-07-20,10-07-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",353.028,9,-348.6294,0,COD,1.9701198019801984
4234,CA-2020-100223,05-07-20,10-07-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,78.316,1,-10.4214,0,Online,1.9701198019801984
4231,CA-2020-100223,05-07-20,10-07-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",117.394,9,-17.6607,0,COD,1.9701198019801984
4232,CA-2020-100223,05-07-20,10-07-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,96.552,3,5.6376,0,COD,1.9701198019801984
4233,CA-2020-100223,05-07-20,10-07-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,125.104,6,11.2752,0,COD,1.9701198019801984
9569,CA-2020-104388,05-07-20,07-07-20,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,156.96,4,22.3888,0,COD,10.055439422473302
6743,US-2020-101784,06-07-20,11-07-20,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",168.136,3,-13.7403,0,COD,40.282084165232334
6031,US-2020-152492,06-07-20,06-07-20,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,288.24,1,23.924,0,COD,40.282084165232334
199,US-2020-124303,06-07-20,13-07-20,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",74.946,2,-2.2586,0,Online,1.9701198019801984
200,US-2020-124303,06-07-20,13-07-20,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",111.056,3,5.8203,0,Online,1.9701198019801984
5930,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,124.21,3,-45.3492,0,COD,1.9701198019801984
2371,CA-2020-155152,07-07-20,09-07-20,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,262.0,4,93.24,0,COD,1.9701198019801984
5935,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,557.92,2,85.787,0,Online,-28.45991717171715
5932,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,725.988,2,-113.998,0,COD,-28.45991717171715
5933,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,85.392,3,1.0044,0,COD,1.9701198019801984
1263,CA-2020-105053,07-07-20,09-07-20,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,129.472,3,6.3336,0,Online,10.055439422473302
8492,CA-2020-106824,07-07-20,11-07-20,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",130.94,3,0.1188,0,COD,10.055439422473302
5931,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,138.552,3,5.4432,0,Online,1.9701198019801984
5934,US-2020-169551,07-07-20,09-07-20,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002020,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,114.776,3,4.8231,0,Online,1.9701198019801984
3216,CA-2020-150189,08-07-20,10-07-20,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,104.18,6,35.3346,0,COD,10.055439422473302
8405,CA-2020-140480,08-07-20,12-07-20,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,108.92,4,5.8744,0,COD,10.055439422473302
4537,CA-2020-138464,08-07-20,12-07-20,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,122.376,3,30.2316,0,COD,1.9701198019801984
1369,CA-2020-133249,08-07-20,11-07-20,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",166.9,5,62.737,0,COD,40.282084165232334
8406,CA-2020-140480,08-07-20,12-07-20,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,189.9,5,58.179,0,COD,40.282084165232334
8409,CA-2020-140480,08-07-20,12-07-20,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,201.95,5,45.487,0,COD,40.282084165232334
1621,CA-2020-108560,08-07-20,15-07-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",233.46,2,99.23,0,Online,1.9701198019801984
1622,CA-2020-108560,08-07-20,15-07-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",799.48,8,385.3752,0,COD,173.58531363636368
4536,CA-2020-138464,08-07-20,12-07-20,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",91.84,3,4.9104,0,COD,1.9701198019801984
4538,CA-2020-138464,08-07-20,12-07-20,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,117.24,3,6.2016,0,Online,1.9701198019801984
347,CA-2020-134306,08-07-20,12-07-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",127.56,3,3.0996,0,COD,10.055439422473302
4539,CA-2020-138464,08-07-20,12-07-20,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,130.12,4,4.3296,0,COD,1.9701198019801984
8408,CA-2020-140480,08-07-20,12-07-20,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,125.91,7,8.673,0,COD,10.055439422473302
349,CA-2020-134306,08-07-20,12-07-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",118.96,2,4.1472,0,COD,10.055439422473302
1623,CA-2020-108560,08-07-20,15-07-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",135.168,2,7.8192,0,COD,1.9701198019801984
348,CA-2020-134306,08-07-20,12-07-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,131.56,2,11.5432,0,COD,10.055439422473302
8407,CA-2020-140480,08-07-20,12-07-20,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,135.98,2,9.1954,0,Online,10.055439422473302
9531,CA-2020-111759,08-07-20,12-07-20,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,165.76,2,24.2696,0,COD,1.9701198019801984
1624,CA-2020-108560,08-07-20,15-07-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,167.0,2,10.5,0,COD,1.9701198019801984
6144,CA-2020-121083,09-07-20,15-07-20,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,159.04,6,48.8064,0,COD,10.055439422473302
6142,CA-2020-121083,09-07-20,15-07-20,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,221.64,4,3.9128,0,COD,40.282084165232334
2233,CA-2020-132122,09-07-20,14-07-20,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,278.92,5,14.3075,0,Online,40.282084165232334
6143,CA-2020-121083,09-07-20,15-07-20,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,287.98,2,74.8142,0,COD,40.282084165232334
6141,CA-2020-121083,09-07-20,15-07-20,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,313.8,5,134.652,0,COD,40.282084165232334
2574,CA-2020-145128,09-07-20,14-07-20,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,536.45,5,31.587,1,Online,119.38541351351356
977,US-2020-100209,09-07-20,15-07-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,64.08,2,-0.792,0,COD,1.9701198019801984
1044,CA-2020-115651,09-07-20,12-07-20,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",99.84,5,2.9835,0,COD,10.055439422473302
1045,CA-2020-115651,09-07-20,12-07-20,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,152.464,9,-146.16,0,COD,10.055439422473302
